LEMME	SUFF	FREQR_W18	FREQR_LM	RATIO_FREQR	PAGE_W18	NB_CAT_W18	NB_SYN	NB_DEF_G	NB_DEF_T	NB_DOM_G	NB_DOM_T	LST	NSS
parure	['autre']	154.918919918919	226.732674267327	0.683266849030605	0	0	23	6	23	1	1	0	0
hivernement	['ment']	0.972973972972973	1E-06	972973.972972973	0	0	0	1	0	0	0	0	0
confortation	['ion']	2.81081181081081	0.99010000990099	2.83891706161269	0	0	0	1	0	0	0	0	0
dessablage	['age']	5.40540640540541	1E-06	5405406.40540541	1	2	0	0	0	0	0	0	0
gouaille	['conv']	9.51351451351351	106.435644564356	0.0893827866825306	0	0	6	7	1	0	0	0	0
ingestion	['ion']	219.675676675676	71.2871297128713	3.08156153236188	1	1	0	1	3	1	0	0	0
flicage	['age']	15.6756766756757	15.8415851584158	0.989527027688133	0	0	0	1	0	0	0	0	0
cisaillement	['ment']	151.675676675676	9.9009910990099	15.3192417969998	1	0	1	6	5	6	1	0	0
joute	['conv']	218.054055054054	376.732674267327	0.578803140657039	1	0	12	9	6	0	1	0	0
remontrance	['autre']	82.2702712702703	145.049505950495	0.567187531809649	0	0	22	4	4	0	3	0	0
fracturation	['ion']	61.6216226216216	10.3960406039604	5.92741265344296	0	0	0	2	0	0	0	0	0
victoire	['autre']	21858.4864874865	14246.0396049604	1.53435530811493	1	0	7	4	10	1	1	0	1
plombage	['age']	12.972973972973	7.42574357425743	1.7470269264274	0	0	0	3	5	1	3	0	0
bardage	['age']	38.9189199189189	14.3564366435644	2.71090388828243	1	5	0	2	1	1	0	0	0
calmage	['age']	1.83783883783784	1E-06	1837838.83783784	0	0	0	0	0	0	0	0	0
abandonnement	['ment']	1.08108208108108	0.495050504950495	2.18378139254537	0	0	6	2	3	0	0	0	0
assignement	['ment']	3.35135235135135	1E-06	3351352.35135135	0	0	0	0	0	0	0	0	0
annonciation	['ion']	528.864865864865	60.8910901089109	8.68542285774368	1	1	3	3	6	1	2	0	0
exaucement	['ment']	1.18919018918919	0.495050504950495	2.40215932980032	0	0	0	1	1	0	0	0	0
affectation	['ion']	678.810811810811	856.435644564356	0.792599906506813	1	3	104	8	0	3	0	0	0
enregistrement	['ment']	5011.67567667568	2943.56435743564	1.70258743078467	1	0	5	5	11	2	11	0	0
compilation	['ion']	3448.21621721622	476.732674267327	7.2330184259253	1	1	15	4	3	1	0	0	0
assemblement	['ment']	2.37837937837838	1.48514951485149	1.60144103647114	0	0	2	1	1	0	0	0	0
conte	['conv']	3486.27027127027	2688.61386238614	1.29667942282207	1	7	48	7	4	0	0	0	0
ennoblissement	['ment']	4.21621721621622	7.42574357425743	0.567783841988893	1	1	2	1	1	0	0	0	0
fourragement	['ment']	1.2972982972973	0.99010000990099	1.31026995689761	0	0	0	1	0	0	0	0	0
communisation	['isation']	1.08108208108108	2.47524852475248	0.436756984306935	0	0	0	0	0	0	0	0	0
consommation	['ion']	3345.18919018919	9440.09901090099	0.354359544992729	1	2	16	4	15	0	11	0	0
proscription	['ion']	57.4054064054054	16.8316841683168	3.41055629557633	1	1	12	3	5	1	2	0	0
usurpation	['ion']	215.891892891892	84.6534663465346	2.55030186251469	1	0	2	2	3	0	0	0	0
sanction	['conv']	1502.48648748649	6817.82178317822	0.220376321832526	1	0	17	4	11	0	3	0	0
extinction	['ion']	1000.64864964865	429.70297129703	2.32869846496117	1	0	24	4	7	0	1	0	0
emmurement	['ment']	2.59459559459459	0.99010000990099	2.62053890379625	1	2	0	0	0	0	0	0	0
destination	['ion']	2996.75675775676	3164.35643664356	0.947035145299693	1	0	17	2	9	0	2	0	0
dispatching	['autre']	6.91891991891892	5.94059505940594	1.16468465696277	0	0	0	1	2	0	2	0	0
cultivation	['ion']	12.8648658648649	0.495050504950495	25.9869765533344	0	0	0	1	0	0	0	0	0
brisure	['autre']	63.7837847837838	68.3168326831683	0.933646691139688	1	1	26	5	6	6	4	0	0
encadrement	['ment']	916.540541540541	1805.94059505941	0.50751422502377	1	0	16	4	10	0	4	0	0
abandon	['conv']	2851.67567667568	3346.0396049604	0.852254011712281	1	0	70	13	6	3	1	0	0
triche	['conv']	54.0540550540541	54.9504960495049	0.983686389388673	0	0	0	6	0	0	0	0	0
automatisation	['isation']	174.054055054054	156.930694069307	1.10911416078479	0	0	1	1	2	0	2	0	0
dopage	['age']	434.378379378378	1639.60396139604	0.264928842333686	1	0	4	2	2	1	1	0	0
collision	['ion']	937.945946945946	583.168317831683	1.60836231713236	1	1	21	3	6	1	2	0	0
glissage	['age']	0.972973972972973	0.99010000990099	0.982702720172955	0	0	2	3	0	1	0	0	0
rapport	['conv']	21221.7297307297	30666.8316841683	0.692009202296741	1	0	151	23	68	7	31	1	0
refoulement	['ment']	70.5945955945946	161.386139613861	0.437426632568955	1	1	1	2	11	0	6	0	0
civilisation	['isation']	2644.97297397297	3085.14851585148	0.857324359065085	1	1	10	3	4	0	0	0	0
acte	['autre']	11274.2702712703	12765.8415851584	0.88315918665149	1	0	43	15	0	2	0	1	0
accaparement	['ment']	29.6216226216216	34.6534663465346	0.854795370985558	1	2	5	1	4	0	0	0	0
sophistication	['ion']	49.4054064054054	300.990100009901	0.164142961525247	0	0	3	2	8	0	0	0	0
charme	['conv']	890.378379378378	3245.0495059505	0.274380522622437	1	2	95	12	0	0	0	0	1
chute	['conv']	5464.21621721622	9356.93069406931	0.583975279487706	1	0	111	24	39	12	14	0	0
payement	['ment']	50.0540550540541	2.97029802970297	16.851526194851	0	0	1	1	0	0	0	0	0
haussement	['ment']	7.13513613513514	70.2970307029703	0.101499822450305	0	0	7	2	4	0	1	0	0
infirmation	['ion']	8.000001	5.94059505940594	1.34666660831112	0	0	9	1	2	1	1	0	0
pourvoi	['conv']	87.1351361351351	626.237624762376	0.139140691471865	0	0	13	3	4	2	3	0	0
grincement	['ment']	17.1891901891892	198.514852485149	0.0865889376739464	1	2	3	2	7	0	0	0	0
scintillement	['ment']	22.1621631621622	55.4455455544554	0.399710435537076	1	1	0	2	4	0	2	0	0
sanctification	['ification']	50.3783793783784	20.2970307029703	2.48205661781878	1	2	2	2	5	0	4	0	0
ameublissement	['ment']	1.08108208108108	1E-06	1081082.08108108	0	0	17	2	0	2	0	0	0
verrouillage	['age']	109.189190189189	126.237624762376	0.864949656607701	1	0	0	1	6	0	5	0	0
sciage	['age']	44.8648658648649	30.6930703069307	1.46172622732807	1	4	0	1	5	0	1	0	0
liement	['ment']	1.08108208108108	1E-06	1081082.08108108	0	0	1	1	2	0	1	0	0
pastillage	['age']	2.91891991891892	0.495050504950495	5.89620632587944	1	1	0	4	4	4	4	0	0
association	['ion']	21723.3513523514	30971.2871297129	0.701402923984733	1	0	139	5	26	1	16	1	0
allongement	['ment']	230.054055054054	630.693070306931	0.364763885771088	1	0	35	3	18	0	12	1	0
subjugation	['ion']	3.02702802702703	0.99010000990099	3.05729521942913	0	0	1	1	2	0	1	0	0
emprunt	['conv']	933.297298297297	5001.48514951485	0.186604032681738	1	1	9	5	7	1	2	0	0
chatoiement	['ment']	4.75675775675676	29.2079217920792	0.162858480333466	0	0	5	2	1	0	0	0	0
sifflotement	['ment']	1.08108208108108	0.99010000990099	1.09189179908117	0	0	0	1	0	0	0	0	0
ripaille	['conv']	26.2702712702703	45.5445554554455	0.576803769573938	1	3	15	6	7	0	0	0	0
innervation	['ion']	50.9189199189189	4.45544654455446	11.4284661278572	0	0	0	2	2	2	2	0	0
entoilage	['age']	6.16216316216216	5.44554555445545	1.13159702743105	1	1	0	2	6	0	5	0	0
ionisation	['isation']	104.972973972973	14.3564366435644	7.31191009156369	1	3	0	1	7	0	6	0	0
patrouillage	['age']	5.40540640540541	1E-06	5405406.40540541	0	0	0	2	0	0	0	0	0
duplexage	['age']	0.972973972972973	1E-06	972973.972972973	0	0	0	0	0	0	0	0	0
autojustification	['ification']	1.08108208108108	21.2871297128713	0.0507857139813172	0	0	0	0	0	0	0	0	0
gesticulation	['ion']	13.7297307297297	279.207921792079	0.0491738581112108	0	0	2	1	2	0	0	0	0
travail	['conv']	36956.7567577568	69642.5742584257	0.530663278192729	1	3	93	14	0	9	0	1	1
accostage	['age']	50.5945955945946	23.2673277326733	2.17449103635339	1	6	1	2	3	2	1	0	0
pari	['conv']	659.675676675676	4126.73267426733	0.159854230633632	1	0	5	3	12	1	5	0	1
supplice	['conv']	231.135136135135	285.148515851485	0.81057807874237	0	0	43	4	10	0	4	0	0
agenouillement	['ment']	6.27027127027027	4.45544654455446	1.40732723590499	0	0	10	3	3	1	0	0	0
incision	['ion']	104.648649648649	36.6336643663366	2.85662522324172	1	1	11	2	7	1	4	0	0
subornation	['ion']	7.78378478378378	217.326733673267	0.035816048270831	0	0	1	1	2	0	1	0	0
engazonnement	['ment']	1.2972982972973	0.99010000990099	1.31026995689761	0	0	0	1	0	0	0	0	0
avivage	['age']	0.972973972972973	1E-06	972973.972972973	0	0	0	5	4	0	3	0	0
gagne	['conv']	49.6216226216216	24.7524762475248	2.00471347292309	1	0	0	6	0	0	0	0	0
plainte	['conv']	1396.32432532432	5269.30693169307	0.264992027115732	1	1	39	4	8	0	1	0	0
amincissement	['ment']	18.7027037027027	14.8514861485148	1.25931529785475	0	0	4	1	1	0	0	0	0
fleurissement	['ment']	67.027028027027	18.3168326831683	3.65931322223735	0	0	1	1	1	0	0	0	0
pansage	['age']	4.54054154054054	0.495050504950495	9.17187538470361	1	1	1	1	1	0	0	0	0
harponnage	['age']	2.48648748648649	0.99010000990099	2.51134982488803	0	0	0	1	0	0	0	0	0
titrage	['age']	108.216217216216	4.95049604950495	21.859671462022	1	0	0	4	3	1	3	0	0
matage	['age']	4.54054154054054	1E-06	4540541.54054054	1	0	0	4	0	1	0	0	0
redite	['conv']	21.6216226216216	109.90099109901	0.196737285127326	0	0	6	3	2	0	0	0	0
empalement	['ment']	4.75675775675676	8.91089208910891	0.533813866130258	0	0	0	2	1	0	0	0	0
beuverie	['autre']	44.8648658648649	74.2574267425743	0.604180185510554	0	0	27	1	2	0	0	0	0
latinisation	['isation']	41.2972982972973	3.46534753465347	11.9172169268232	1	0	0	5	0	4	0	0	0
relation	['ion']	13321.6216226216	22028.7128722871	0.604738992235024	1	0	97	10	58	4	40	1	0
rachat	['autre']	981.081082081081	4092.57425842574	0.239722243294973	0	0	20	4	7	1	4	0	0
enclouage	['age']	0.648649648648649	1E-06	648649.648648649	0	0	0	1	0	0	0	0	0
notation	['ion']	1101.72973072973	881.188119811881	1.25027755817331	1	0	8	2	12	1	8	0	0
manutention	['conv']	159.567568567568	219.80198119802	0.7259605563965	1	1	10	3	6	2	3	0	0
salut	['conv']	2107.45946045946	2609.40594159406	0.807639557673435	1	0	35	9	12	3	5	0	0
moissonnage	['age']	2.81081181081081	1E-06	2810811.81081081	0	0	0	1	0	0	0	0	0
excavation	['ion']	177.081082081081	38.1188128811881	4.6455035898684	0	0	43	2	4	0	0	0	0
filtrage	['age']	219.459460459459	133.168317831683	1.64798552713449	0	0	5	4	4	2	0	0	0
gonflement	['ment']	86.1621631621622	259.90099109901	0.331519178891236	0	0	60	2	4	0	0	0	0
troussage	['age']	0.648649648648649	1E-06	648649.648648649	0	0	0	3	0	0	0	0	0
pilage	['age']	2.05405505405405	0.99010000990099	2.07459350925515	0	0	0	1	0	0	0	0	0
glorification	['ification']	53.6216226216216	71.2871297128713	0.752192195668385	1	4	10	1	5	0	1	0	0
approche	['conv']	4141.62162262162	6603.9603970396	0.627142104679824	1	0	26	12	20	5	11	1	0
encartage	['age']	2.16216316216216	2.97029802970297	0.727928019525495	0	0	0	2	3	0	1	0	0
noyautage	['age']	17.2972982972973	34.6534663465346	0.499150593603662	1	1	2	1	0	0	0	0	0
pointement	['ment']	3.89189289189189	1E-06	3891892.89189189	0	0	0	4	5	3	3	0	0
carrelage	['age']	109.081082081081	113.861387138614	0.958016451602568	1	3	7	3	3	0	0	0	0
posage	['age']	0.540541540540541	2.47524852475248	0.218378694153386	0	0	1	2	0	1	0	0	0
stucage	['age']	1.08108208108108	1E-06	1081082.08108108	0	0	0	2	0	1	0	0	0
adresse	['conv']	2717.2972982973	3167.32673367327	0.857915057959917	1	1	89	11	0	1	0	0	0
rupture	['autre']	2202.48648748649	5190.59406040594	0.424322623163144	1	0	55	10	19	1	6	1	0
chant	['conv']	9115.13513613514	3442.07920892079	2.64814798930587	1	4	74	10	0	4	0	0	0
taillage	['age']	6.16216316216216	0.495050504950495	12.4475444435278	0	0	0	3	0	1	0	0	0
recensement	['ment']	22682.2702712703	1040.09901090099	21.8077990975317	0	0	4	2	6	0	0	0	0
concoction	['ion']	5.08108208108108	3.46534753465347	1.46625469170704	0	0	2	1	2	0	1	0	0
cylindrage	['age']	1.51351451351351	1E-06	1513514.51351351	0	0	1	1	2	0	1	0	0
desquamation	['ion']	11.7837847837838	1.98019901980198	5.95080831065261	1	4	2	2	1	2	1	0	0
lissage	['age']	45.7297307297297	28.7128722871287	1.59265608373946	1	0	0	5	6	0	4	0	0
emmanchement	['ment']	5.08108208108108	0.495050504950495	10.2637650709783	0	0	2	2	2	0	1	0	0
salvation	['ion']	59.7837847837838	7.92079307920792	7.54770187605534	1	0	0	1	2	1	1	0	0
hyperventilation	['ion']	17.2972982972973	1.98019901980198	8.73513122889387	1	4	0	1	0	0	0	0	0
palpage	['age']	0.648649648648649	0.495050504950495	1.31026964352559	0	0	0	0	0	0	0	0	0
compactage	['age']	18.9189199189189	5.94059505940594	3.18468431692949	1	0	0	1	0	0	0	0	0
endettement	['ment']	268.324325324324	2024.75247624752	0.132522038358787	0	0	1	1	0	0	0	0	0
exclusion	['ion']	882.378379378378	5255.44554555446	0.167897920686244	1	0	20	1	6	0	3	1	0
cisaillage	['age']	3.56756856756757	0.99010000990099	3.60324061397022	1	3	0	0	0	0	0	0	0
broutage	['age']	9.08108208108108	0.495050504950495	18.3437487494113	1	1	0	4	2	0	1	0	0
arrachement	['ment']	49.1891901891892	75.2475257524752	0.653698439879548	0	0	32	2	7	1	4	0	0
compte	['conv']	16554.4864874865	33109.4059415941	0.499993461576722	1	2	108	12	77	1	2	1	0
incendie	['conv']	3597.51351451351	3295.0495059505	1.09179346410936	1	1	45	6	5	0	0	0	0
comptage	['age']	180.324325324324	147.524753475248	1.22233266673162	0	0	0	1	0	0	0	0	0
abouchement	['ment']	5.72973072972973	1E-06	5729730.72972973	0	0	17	3	3	1	0	0	0
neutralisation	['isation']	164.864865864865	150.990100009901	1.0918918912833	1	1	2	4	10	3	7	0	0
indication	['ion']	1681.18919018919	1859.90099109901	0.903913271854208	0	0	25	2	10	0	4	1	0
criaillerie	['autre']	1.51351451351351	19.8019811980198	0.0764324790725922	0	0	9	2	4	0	0	0	0
hochement	['ment']	6.81081181081081	30.6930703069307	0.221900635638686	0	0	0	1	1	0	0	0	0
cartonnage	['age']	30.0540550540541	11.8811891188119	2.52954942081247	1	3	2	3	8	0	2	0	0
transfiguration	['ion']	146.054055054054	79.7029712970297	1.83247942551292	1	0	1	4	9	1	6	0	0
drainage	['age']	333.945946945946	63.3663376336634	5.27008439207219	1	0	3	1	3	3	2	0	0
chassage	['age']	0.648649648648649	0.495050504950495	1.31026964352559	0	0	0	1	0	0	0	0	0
crachement	['ment']	2.37837937837838	0.99010000990099	2.40216074597981	0	0	19	4	5	0	1	0	0
bredouillement	['ment']	1.40540640540541	4.45544654455446	0.315435589082114	0	0	5	2	0	0	0	0	0
graduation	['ion']	130.486487486486	14.8514861485148	8.78608956582673	1	1	0	2	6	1	2	0	0
purgeage	['age']	0.648649648648649	1E-06	648649.648648649	0	0	0	0	0	0	0	0	0
pollution	['ion']	1419.13513613514	3202.47524852475	0.443136956886356	1	2	9	4	7	2	0	0	0
jalonnement	['ment']	12.3243253243243	1.48514951485149	8.29837346414025	0	0	0	1	2	1	1	0	0
emmagasinement	['ment']	1.18919018918919	1E-06	1189190.18918919	0	0	1	3	2	1	0	0	0
canotage	['age']	24.3243253243243	10.3960406039604	2.3397682108954	0	0	1	2	1	0	0	0	0
autostabilisation	['isation']	4.32432532432432	0.99010000990099	4.36756416632776	1	1	0	0	0	0	0	0	0
paiement	['ment']	1369.51351451351	4062.37623862376	0.33712128913433	1	0	21	2	5	0	2	0	0
conduite	['conv']	2220.32432532432	3783.16831783168	0.586895464010679	1	0	54	10	13	2	2	1	0
conseil	['conv']	28174.9189199189	64715.8415851584	0.435363555967113	1	1	49	8	31	2	14	0	1
invite	['conv']	345.081082081081	267.821783178218	1.28847279704449	0	0	6	9	2	1	1	0	0
immigration	['ion']	1268.64864964865	5711.38613961386	0.222126226214924	1	2	14	1	7	0	0	0	0
relancement	['ment']	5.18919018918919	2.97029802970297	1.74702677552801	0	0	0	1	0	1	0	0	0
inactivation	['ion']	32.7567577567568	65.8415851584158	0.497508644087828	0	0	0	1	1	0	1	0	0
excision	['ion']	82.5945955945946	156.930694069307	0.526312561633848	1	3	19	3	2	1	2	0	0
hydroformage	['age']	1.83783883783784	1E-06	1837838.83783784	1	2	0	0	0	0	0	0	0
jurement	['ment']	1.83783883783784	0.99010000990099	1.85621535143871	0	0	18	2	3	1	0	0	0
exploration	['ion']	1721.94594694595	1213.86138713861	1.41856884582598	1	1	21	2	10	1	2	0	0
barbotage	['age']	5.18919018918919	2.47524852475248	2.09643198947391	1	5	4	2	7	0	2	0	0
craquellement	['ment']	0.756757756756757	1E-06	756757.756756757	0	0	0	1	0	0	0	0	0
dispensation	['ion']	19.7837847837838	11.8811891188119	1.66513507915293	1	0	0	2	1	1	0	0	0
collationnement	['ment']	2.81081181081081	1.98019901980198	1.41945924763254	0	0	1	1	1	0	0	0	0
ignifugation	['ion']	4.75675775675676	1.48514951485149	3.20288139960941	1	2	0	1	0	0	0	0	0
baguenaude	['conv']	1.08108208108108	1.48514951485149	0.727928111123	1	0	1	9	0	1	0	0	0
hospitalisation	['isation']	261.513514513513	798.019802980198	0.327703038868075	1	1	0	1	2	0	0	0	0
rivure	['autre']	3.02702802702703	1E-06	3027028.02702703	0	0	0	1	4	1	4	0	0
enfumade	['autre']	0.540541540540541	0.495050504950495	1.09189170627065	0	0	0	0	0	0	0	0	0
bordage	['age']	61.6216226216216	28.7128722871287	2.14613229931877	1	1	30	5	0	3	0	0	0
taquinerie	['autre']	8.000001	10.3960406039604	0.769523831693422	0	0	17	2	3	0	0	0	0
empotage	['age']	1.2972982972973	0.495050504950495	2.62053726705526	0	0	0	3	0	0	0	0	0
emblavement	['ment']	1.62162262162162	3.46534753465347	0.467953821486994	0	0	3	2	2	0	2	0	0
objurgation	['ion']	4.54054154054054	22.2772287227723	0.203819855559462	0	0	14	2	3	0	1	0	0
cavale	['conv']	169.513514513514	272.772278227723	0.621447001927358	1	0	6	7	0	0	0	0	0
tangage	['age']	44.8648658648649	47.029703970297	0.953968706526424	1	0	3	2	3	4	2	0	0
forgeage	['age']	25.2972982972973	1.48514951485149	17.0335027176217	1	1	0	1	1	0	1	0	0
transcodage	['age']	13.7297307297297	1.98019901980198	6.9335105170907	1	3	0	1	0	1	0	0	0
plastiquage	['age']	1.40540640540541	13.3663376336634	0.10514521209354	0	0	0	1	0	0	0	0	0
culpabilisation	['isation']	7.45946045945946	54.9504960495049	0.135748737422483	0	0	0	1	1	0	1	0	0
salivation	['ion']	13.4054064054054	1.48514951485149	9.02630090193037	1	2	0	1	3	1	3	0	0
ressassement	['ment']	3.78378478378378	61.3861396138614	0.0616390736994542	0	0	2	1	0	0	0	0	0
insertion	['ion']	975.891892891892	3906.93069406931	0.249784797660549	1	0	11	4	14	2	8	0	0
habituation	['ion']	11.7837847837838	0.99010000990099	11.9016106109949	1	1	0	2	0	1	0	0	0
visionnement	['ment']	19.6756766756757	4.45544654455446	4.41609532937248	0	0	0	1	0	0	0	0	0
justification	['ification']	1163.13513613514	1077.72277327723	1.07925262876109	1	0	32	4	5	1	0	0	0
galvanisation	['isation']	17.5135145135135	3.96039703960396	4.42216129806643	1	2	2	2	2	1	2	0	0
tenue	['conv']	1606.59459559459	3491.58415941584	0.460133430054106	1	0	61	12	37	2	11	0	0
bossage	['age']	83.4594604594595	5.94059505940594	14.0490068124262	1	1	5	4	10	2	8	0	0
frayage	['age']	0.648649648648649	1.48514951485149	0.436757136006952	0	0	0	0	3	0	2	0	0
respiration	['ion']	361.513514513513	457.425743574257	0.790321750780138	1	2	16	2	9	1	6	0	0
mouchage	['age']	2.91891991891892	1.98019901980198	1.47405381465688	0	0	0	1	0	0	0	0	0
contradiction	['ion']	755.027028027027	3396.53465446535	0.222293338604513	1	4	54	4	5	1	1	0	0
grossissement	['ment']	60.3243253243243	33.1683178316832	1.8187333355417	0	0	12	1	5	0	1	0	0
moralisation	['isation']	17.8378388378378	176.732674267327	0.100931188371293	1	2	1	1	4	0	0	0	0
rentoilage	['age']	2.7027037027027	0.495050504950495	5.45945045136955	0	0	0	1	0	1	0	0	0
pronostic	['conv']	216.216217216216	860.891090108911	0.251153972552861	1	1	13	2	4	0	2	0	1
distorsion	['ion']	234.810811810811	559.90099109901	0.41937916800238	1	1	6	3	6	2	4	0	0
pinaillerie	['autre']	1.2972982972973	0.495050504950495	2.62053726705526	0	0	0	1	0	0	0	0	0
facturation	['ion']	72.4324334324324	346.534654465347	0.209019307301849	0	0	0	1	0	0	0	0	0
mobilisation	['isation']	867.891892891892	3779.70297129703	0.229619073107766	1	2	2	3	9	2	6	0	0
chamboulement	['ment']	9.08108208108108	48.019802980198	0.189111189915249	0	0	1	1	0	0	0	0	0
monture	['autre']	427.027028027027	250.49505050495	1.70473239757122	1	0	6	6	13	1	7	0	0
ajourage	['age']	1.72973072972973	1E-06	1729730.72972973	0	0	0	0	1	0	1	0	0
hivernage	['age']	129.72973072973	39.6039613960396	3.27567561821487	1	3	2	6	7	2	6	0	0
radotage	['age']	3.45946045945946	12.3762386237624	0.279524382538754	0	0	15	3	3	0	0	0	0
saignement	['ment']	110.378379378378	16.8316841683168	6.55777391463591	0	0	1	1	4	0	3	0	0
ascension	['ion']	2197.18919018919	1471.28712971287	1.49337892367616	1	0	15	3	9	1	3	0	0
broderie	['autre']	219.243244243243	179.70297129703	1.22003126971595	1	2	22	3	8	0	4	0	0
sulfatation	['ion']	2.91891991891892	2.47524852475248	1.179243170829	1	1	0	1	0	1	0	0	0
bobinage	['age']	38.7027037027027	6.43564456435644	6.0138037947366	0	0	2	1	4	0	4	0	0
crucification	['ification']	1.51351451351351	1E-06	1513514.51351351	0	0	0	0	0	0	0	0	0
enjolivure	['autre']	0.972973972972973	2.97029802970297	0.327567793953077	0	0	3	1	1	0	0	0	0
collection	['ion']	15080.3243253243	9320.29703070297	1.61800898358139	1	0	75	3	18	1	11	1	0
bluff	['conv']	217.837838837838	162.871288128713	1.33748459498697	1	0	22	3	3	0	1	0	0
multiplication	['ion']	780.000001	2222.27722872277	0.350991312388282	1	3	18	4	13	2	6	0	0
arrestation	['ion']	1578.05405505405	4012.87128812871	0.393248111326774	1	1	9	2	3	1	1	0	0
roulure	['autre']	1.08108208108108	0.99010000990099	1.09189179908117	1	1	0	4	6	0	2	0	0
allaitement	['ment']	99.6756766756757	53.4653475346535	1.86430428813861	1	1	4	1	2	0	0	0	0
extradition	['ion']	131.351352351351	1136.13861486139	0.115612083449322	1	1	0	2	1	0	1	0	0
trucage	['age']	79.5675685675676	234.653466346535	0.339085417345008	1	0	1	4	0	1	0	0	0
cumulation	['ion']	1.40540640540541	0.99010000990099	1.41945903580583	0	0	1	1	2	0	1	0	0
anglicisation	['isation']	20.972973972973	1.98019901980198	10.5913465077214	1	2	0	1	0	0	0	0	0
abrogation	['ion']	185.621622621622	466.831684168317	0.397620017913556	1	0	9	1	1	0	1	0	0
mariage	['age']	9498.27027127027	5203.9603970396	1.82520033716505	1	5	59	11	18	4	6	0	0
