NOM_AGENT_INSTRUMENT	VERBE	NOMINALISATION	pVbAg	pVbAc	pAgAc	LABEL
prêcheur	prêcher	prêche	0.5046621451036196	0.6393193025808036	0.5302212472664188	pVbAc
préconisateur	préconiser	préconisation	0.06402829346219338	0.4293229917835606	0.08621187437550709	pVbAc
prédicateur	prédiquer	prédication	0.07291276116932321	0.12893722810786393	0.629773324925768	pAgAc
préfigurateur	préfigurer	préfiguration	0.03645103063064406	0.3798022832423514	0.2834535184546293	pVbAc
préhenseur	prendre	préhension	0.11976361603489406	0.15290302893370156	0.3114728683966714	pAgAc
preneur	prendre	prise	0.3276133854587524	0.5303737257677278	0.291382252288129	pVbAc
preneur	prendre	préhension	0.3276133854587524	0.15290302893370156	0.018989372599155282	pAgVb
preneuse	prendre	préhension	0.023057974198543284	0.15290302893370156	0.019300263714254726	pVbAc
preneuse	prendre	prise	0.023057974198543284	0.5303737257677278	0.07396710603070904	pVbAc
préparateur	préparer	préparation	0.03467605241280329	0.5103455123231214	0.12002418273009877	pVbAc
prescripteur	prescrire	prescription	0.4205434850524731	0.6059551416918774	0.4611276060158651	pVbAc
prescriptrice	prescrire	prescription	0.05116205112121721	0.6059551416918774	0.019665901804768217	pVbAc
présélecteur	présélectionner	présélection	0.04158716585055621	0.5731604578579422	0.025844388465075824	pVbAc
présentateur	présenter	présentation	0.1430103421120763	0.3310673519353478	0.18331336769279485	pVbAc
présentatrice	présenter	présentation	0.02428011155270647	0.3310673519353478	0.07652869170669244	pVbAc
préservateur	préserver	préservation	0.03381579026887163	0.6345531716706062	0.014468949844607403	pVbAc
préservatrice	préserver	préservation	0.2403084887615469	0.6345531716706062	0.19441779970714707	pVbAc
presseur	presser	pressage	0.3011427873241528	0.13301734579646426	0.4169411683679744	pAgAc
presseur	presser	presse	0.3011427873241528	0.1855641738297562	0.04009752220328869	pAgVb
presseur	presser	pression	0.3011427873241528	0.258320800641503	0.19330727143671442	pAgVb
pressureur	pressurer	pressurage	0.2444581360427874	0.16176205159638546	0.10650758747796302	pAgVb
prêteur	prêter	prêt	0.15600121847819345	0.3761517997422444	0.3767405793406986	pAgAc
prêteuse	prêter	prêt	0.04801884031829041	0.3761517997422444	0.08256236585129523	pVbAc
préventeur	prévenir	prévention	0.40326816037778407	0.44019813176848893	0.42748150592270406	pVbAc
prieur	prier	prière	0.33857270568104875	0.6643501311630836	0.31940682661690206	pVbAc
priseur	priser	prisée	0.07823401598147797	0.033502908126964916	0.1676842550813097	pAgAc
priseur	priser	prise	0.07823401598147797	0.07461690360316604	0.06567891025558402	pAgVb
privateur	priver	privation	0.1894509542349944	0.29892795936838323	0.094144508930498	pVbAc
proclamateur	proclamer	proclamation	0.11269745721067462	0.46834849525858485	0.1486872374182046	pVbAc
procrastinateur	procrastiner	procrastination	0.23065518866215926	0.0347530014759226	0.11696520738736044	pAgVb
procréateur	procréer	procréation	0.37024184201397686	0.5327665638025272	0.44307732579686987	pVbAc
procurateur	procurer	procure	0.05210692968801793	0.5761799333257118	0.12661899553646938	pVbAc
procuratrice	procurer	procure	0.030396157674664557	0.5761799333257118	0.06167113108436377	pVbAc
producteur	produire	production	0.32264043135348214	0.3824585647591683	0.5462301859979605	pAgAc
profanateur	profaner	profanation	0.44289369754878083	0.6099574996107245	0.45648627955417426	pVbAc
professeur	professer	profession	0.45051810841682594	0.3021736488094871	0.23122969652615996	pAgVb
professeuse	professer	profession	0.12109162441924731	0.3021736488094871	0.13007198774406742	pVbAc
profileur	profiler	profilage	0.13673431417640902	0.18065603038408218	0.3716457792662007	pAgAc
profileuse	profiler	profilage	0.026573933483648282	0.18065603038408218	0.29964477464898226	pAgAc
programmateur	programmer	programmation	0.40241125880169876	0.36260776898273944	0.5169785445724592	pAgAc
programmeur	programmer	programmation	0.2543243916641969	0.36260776898273944	0.5277868198068707	pAgAc
projecteur	projeter	projection	0.5029047877915059	0.5266010337348808	0.5705920213021458	pAgAc
projeteur	projeter	projection	0.017343434042275632	0.5266010337348808	0.10599838006675477	pVbAc
prolongateur	prolonger	prolongement	0.1648711343923448	0.4817169283906435	0.07836819608349961	pVbAc
prolongateur	prolonger	prolongation	0.1648711343923448	0.2885264812218124	0.032695424191378074	pVbAc
promeneur	promener	promenade	0.35568526456827226	0.4558803861899364	0.6815696655682018	pAgAc
promeneuse	promener	promenade	0.4151302936816584	0.4558803861899364	0.4333468548174612	pVbAc
prometteur	promettre	promesse	0.1304107630955153	0.5336800877975381	0.07216041474484176	pVbAc
promoteur	promouvoir	promotion	0.28465076666765043	0.5109324666618145	0.27610112417873445	pVbAc
promulgateur	promulguer	promulgation	0.4461734549891103	0.6370729692433963	0.34419451701182335	pVbAc
pronostiqueur	pronostiquer	pronostic	0.2098973584813682	0.341741887495605	0.2456158466835418	pVbAc
pronostiqueur	pronostiquer	pronostication	0.2098973584813682	0.05874649431726266	0.06110124622962965	pAgVb
propagateur	propager	propagation	0.3725127986095441	0.5017228865528938	0.3828253031072249	pVbAc
propulseur	propulser	propulsion	0.4474789754533996	0.4554358206976623	0.7683190622484295	pAgAc
proscripteur	proscrire	proscription	0.01638410468288256	0.33720869201924003	0.15285040104612246	pVbAc
prospecteur	prospecter	prospection	0.5976399726189563	0.604857257982999	0.4298221749639228	pVbAc
protecteur	protéger	protection	0.4728296303060278	0.5856348315965129	0.4410099478153229	pVbAc
prouveur	prouver	preuve	0.16247376842076852	0.4984503729936122	0.19843343849588346	pVbAc
provocateur	provoquer	provocation	0.20649615467570384	0.2692385209467825	0.6198454419735238	pAgAc
publicateur	publier	publication	0.18466199775308412	0.5510289424714678	0.14095931166471745	pVbAc
puddleur	puddler	puddlage	0.31306345030274507	0.6398813732836283	0.42790242481832425	pVbAc
pulsateur	pulser	pulsation	0.36061130885543324	0.5897033419438266	0.30776728800056685	pVbAc
pulsateur	pulser	pulsion	0.36061130885543324	0.19915978545354	0.169618599947119	pAgVb
pulseur	pulser	pulsion	0.23240340643310398	0.19915978545354	0.005085324710825902	pAgVb
pulseur	pulser	pulsation	0.23240340643310398	0.5897033419438266	0.1853705729968626	pVbAc
pulvérisateur	pulvériser	pulvérisation	0.4627837175701728	0.5254536516056393	0.6177458321923373	pAgAc
pulvériseur	pulvériser	pulvérisation	0.052540840543966384	0.5254536516056393	0.11769136805634106	pVbAc
punisseur	punir	punition	0.012426513729552427	0.6876041389827119	0.043219752641560694	pVbAc
purgeur	purger	purgeage	0.07549277924460031	0.3913778803407138	0.012360197413304193	pVbAc
purgeur	purger	purge	0.07549277924460031	0.5006901660167582	0.1612736176758716	pVbAc
purgeur	purger	purgation	0.07549277924460031	0.15166014297038283	0.23232962771594032	pAgAc
purificateur	purifier	purification	0.6157533416927803	0.6808468283745281	0.6824717484805021	pAgAc
purificatrice	purifier	purification	0.22888658603497766	0.6808468283745281	0.2165558895155728	pVbAc
qualificateur	qualifier	qualification	0.03231711998166219	0.4555874124323357	0.07827852455060312	pVbAc
quantificateur	quantifier	quantification	0.37736085462499847	0.746153639031138	0.48825178826096344	pVbAc
quantifieur	quantifier	quantification	0.4221535637661552	0.746153639031138	0.39256125576637046	pVbAc
quémandeur	quémander	quémande	0.36000482328205546	0.1635110690752141	0.040643666699643026	pAgVb
querelleur	quereller	querelle	0.37477208574862697	0.4752907880622521	0.4091845678403159	pVbAc
questeur	quérir	questure	0.15847736354366762	0.08117801217923669	0.6037044923900391	pAgAc
questionneur	questionner	questionnement	0.2956867772855967	0.5527504010071453	0.4219886053373883	pVbAc
quêteur	quêter	quête	0.3631746474260268	0.313647250513149	0.21037504987065248	pAgVb
rabatteur	rabattre	rabattement	0.10108723283943269	0.3707243589381891	0.08411619696667162	pVbAc
rabatteur	rabattre	rabattage	0.10108723283943269	0.18562803846065393	0.1368258668050259	pVbAc
rabatteuse	rabattre	rabattage	0.05635040907218301	0.18562803846065393	0.007135693978452703	pVbAc
rabatteuse	rabattre	rabattement	0.05635040907218301	0.3707243589381891	0.14095345160562603	pVbAc
raboteur	raboter	rabotage	0.36628624797503023	0.5594332538486597	0.3747774590562842	pVbAc
raccommodeur	raccommoder	raccommodement	0.448365347055409	0.09582695757832976	0.14629866496903474	pAgVb
raccommodeur	raccommoder	raccommodage	0.448365347055409	0.42847634058271594	0.4983825385697171	pAgAc
racheteur	racheter	rachat	0.25282171485384286	0.6903385974752124	0.2838630696158043	pVbAc
racketteur	racketter	racket	0.549643971065029	0.4299110882376402	0.3746807280951301	pAgVb
racleur	racler	raclement	0.4534533393620285	0.43126374935365297	0.39278622006412506	pAgVb
racleur	racler	raclage	0.4534533393620285	0.5328345065066669	0.4423626882181808	pVbAc
racoleur	racoler	racolage	0.14726396050344345	0.3301106242811442	0.380974344317405	pAgAc
racoleuse	racoler	racolage	0.21696817175419336	0.3301106242811442	0.25000625130000803	pVbAc
raconteur	raconter	racontage	0.3812082115050028	0.13787798404856902	0.33827586346742544	pAgVb
radiateur	radier	radiation	0.22589693940004024	0.2704915469457674	0.3265472056135447	pAgAc
radoteur	radoter	radotage	0.28270685549666447	0.10072739303196783	0.33520919424316603	pAgAc
raffineur	raffiner	raffinement	0.1957912988024743	0.6657343090992882	0.03790705543275342	pVbAc
raffineur	raffiner	raffinage	0.1957912988024743	0.25826960971710644	0.5630961858846157	pAgAc
rageur	rager	rage	0.42450157313866527	0.6471334793532973	0.36436714365041234	pVbAc
raidisseur	raidir	raidissement	0.5213511572474746	0.40919901830544864	0.45627682575961415	pAgVb
railleur	railler	raillerie	0.5660293476082363	0.5936264656651449	0.6071104677661087	pAgAc
railleuse	railler	raillerie	0.378332763239914	0.5936264656651449	0.3815854484377267	pVbAc
raisonneur	raisonner	raisonnement	0.30369034875340994	0.3867261882973692	0.38369023953798903	pVbAc
raisonneuse	raisonner	raisonnement	0.08072413129526121	0.3867261882973692	0.23013745878628503	pVbAc
ralentisseur	ralentir	ralenti	0.23227040772185006	0.3983980704539508	0.36406509898694783	pVbAc
ralentisseur	ralentir	ralentissement	0.23227040772185006	0.5345654642758578	0.3572844690168146	pVbAc
râleur	râler	râlage	0.44039191086656754	0.3044102992484697	0.16870497463911774	pAgVb
râleur	râler	râle	0.44039191086656754	0.23931707814233386	0.19980378923938907	pAgVb
râleuse	râler	râlage	0.0738727386475766	0.3044102992484697	0.076926264809497	pVbAc
râleuse	râler	râle	0.0738727386475766	0.23931707814233386	0.07668009724999154	pVbAc
ramasseur	ramasser	ramassement	0.68211266632144	0.040373362714625854	0.02424119762397052	pAgVb
ramasseur	ramasser	ramassage	0.68211266632144	0.4694820463312385	0.5318403751652583	pAgVb
ramasseuse	ramasser	ramassage	0.49063543625177247	0.4694820463312385	0.2731501089591847	pAgVb
ramasseuse	ramasser	ramassement	0.49063543625177247	0.040373362714625854	0.005231155908867236	pAgVb
rameur	ramer	ramage	0.10067024282812173	0.12449619598298138	0.012562780782493354	pVbAc
rameuse	ramer	ramage	0.08026089884017486	0.12449619598298138	0.07492956308437047	pVbAc
ramoneur	ramoner	ramonage	0.18418209586696555	0.0929707737559058	0.24443042095270318	pAgAc
randonneur	randonner	randonnée	0.6136955838943343	0.8096396969223241	0.7656266349491916	pVbAc
randonneuse	randonner	randonnée	0.1267546294524373	0.8096396969223241	0.15954310769816082	pVbAc
rapporteur	rapporter	rapport	0.11547793296341077	0.20771677326436727	0.2550720058645197	pAgAc
rapporteur	rapporter	rapportage	0.11547793296341077	0.05223792732291505	0.23096578571090443	pAgAc
raseur	raser	rasement	0.07677459168067122	0.38510979691341296	0.2091175024639676	pVbAc
raseur	raser	rasage	0.07677459168067122	0.18294645447361152	0.09601312472136335	pVbAc
rassembleur	rassembler	rassemblement	0.30574954408457655	0.31614274013537	0.41452093594030337	pAgAc
rassembleuse	rassembler	rassemblement	0.046575952529114305	0.31614274013537	0.21206628596244304	pVbAc
ratisseur	ratisser	ratissage	0.009835008912908078	0.5636599910689343	0.1510584318744997	pVbAc
ravageur	ravager	ravage	0.23849561300131844	0.5597154386549618	0.4261870494900417	pVbAc
ravageuse	ravager	ravage	0.10397644366134605	0.5597154386549618	0.19155470922562606	pVbAc
ravaudeur	ravauder	ravaudage	0.30707285738754736	0.2152836505509114	0.1718026725934302	pAgVb
ravisseur	ravir	ravissement	0.28531234513183623	0.1777134486444412	0.18595043856466384	pAgVb
ravitailleur	ravitailler	ravitaillement	0.43902778602432047	0.7286491557133581	0.5331667954633652	pVbAc
réacteur	réagir	réaction	0.10678405204293519	0.5764502953607676	0.3495127872582644	pVbAc
réalisateur	réaliser	réalisation	0.35800316038537355	0.38609163200751545	0.3452830254895169	pVbAc
réanimateur	réanimer	réanimation	0.18513303547134113	0.31164874730311076	0.32965492908886157	pAgAc
réanimatrice	réanimer	réanimation	0.4017229606146372	0.31164874730311076	0.2703377257840661	pAgVb
réassureur	réassurer	réassurance	0.2551521444711176	0.3351348779407327	0.5056520902768934	pAgAc
receleur	receler	recel	0.09416226434241064	0.11048300769228851	0.3956068206842451	pAgAc
recenseur	recenser	recension	0.09789878287252905	0.2162841089712765	0.08559420149204663	pVbAc
recenseur	recenser	recensement	0.09789878287252905	0.3134025708404105	0.013296435039504452	pVbAc
récepteur	recevoir	réception	0.05981353690871557	0.31071177680859463	0.2588959765003006	pVbAc
receveur	recevoir	réception	0.13390947872926173	0.31071177680859463	0.14626964888912947	pVbAc
receveuse	recevoir	réception	0.06090113834433605	0.31071177680859463	0.06040472106910499	pVbAc
réchauffeur	réchauffer	réchauffage	0.272674921915009	0.5149206797562736	0.6278245881911697	pAgAc
réchauffeur	réchauffer	réchauffement	0.272674921915009	0.39843567844441746	0.20030266055117255	pVbAc
récitateur	réciter	récitation	0.40600829236974534	0.6844927446601728	0.391624960461785	pVbAc
réciteur	réciter	récitation	0.2922709505255878	0.6844927446601728	0.380440036136623	pVbAc
récolteur	récolter	récolte	0.411107920946495	0.498144094999121	0.2722234929505569	pVbAc
récolteuse	récolter	récolte	0.12566038738564267	0.498144094999121	0.14034151094140448	pVbAc
réconciliateur	réconcilier	réconciliation	0.4601029035496072	0.4560080662345551	0.5045524547979758	pAgAc
reconstructeur	reconstruire	reconstruction	0.2559658128658113	0.5795932569309085	0.30106691435657434	pVbAc
reconstructrice	reconstruire	reconstruction	0.029190933930087044	0.5795932569309085	0.14128609266868605	pVbAc
recréateur	recréer	recréation	0.09878036202750241	0.5941151506486392	0.10183187172274594	pVbAc
recruteur	recruter	recrutement	0.5276088952505076	0.5138182655810078	0.4333194120739635	pAgVb
recruteuse	recruter	recrutement	0.29669586607764264	0.5138182655810078	0.10948098801970475	pVbAc
rectificateur	rectifier	rectification	0.015279859334528176	0.4964961691716159	0.001685695666506678	pVbAc
rectifieur	rectifier	rectification	0.049821337165635166	0.4964961691716159	0.10599323147977023	pVbAc
rectifieuse	rectifier	rectification	0.024509416275795795	0.4964961691716159	0.07718958227135433	pVbAc
récupérateur	récupérer	récupération	0.28920505844536526	0.46245014325307654	0.40744549551750253	pVbAc
rédacteur	rédiger	rédaction	0.41439171723908796	0.47011193042547694	0.5766722676093768	pAgAc
rédactrice	rédiger	rédaction	0.03701688542092494	0.47011193042547694	0.07053910344666671	pVbAc
rédempteur	rédimer	rédemption	0.06391914511771693	0.046766657086088445	0.7080496271945276	pAgAc
redistributeur	redistribuer	redistribution	0.3093105656640798	0.4537778325939001	0.37032573348067055	pVbAc
redistributrice	redistribuer	redistribution	0.2379707494621354	0.4537778325939001	0.34045495794998326	pVbAc
redresseur	redresser	redressement	0.0652445098147111	0.3538607358382423	0.041798825373472424	pVbAc
redresseur	redresser	redressage	0.0652445098147111	0.07930530684727106	0.2441891761182665	pAgAc
réducteur	réduire	réduction	0.4070663219805864	0.6146405501156801	0.3647098761828244	pVbAc
rééducateur	rééduquer	rééducation	0.23952633343932733	0.5520817580283814	0.29603061094355326	pVbAc
réémetteur	réémettre	réémission	0.24663064568321116	0.5375834087582783	0.22748808506137141	pVbAc
réflecteur	réfléchir	réfléchissement	0.28319769554261043	0.22896773472813817	0.34992676250373883	pAgAc
réflecteur	réfléchir	réflexion	0.28319769554261043	0.6184664172790793	0.21149118137276068	pVbAc
réflectrice	réfléchir	réflexion	0.18567594337121768	0.6184664172790793	0.07689016139372216	pVbAc
réflectrice	réfléchir	réfléchissement	0.18567594337121768	0.22896773472813817	0.398342904959144	pAgAc
réformateur	réformer	réformation	0.5389254962222391	0.3172576081159331	0.15378376368895202	pAgVb
réformateur	réformer	réforme	0.5389254962222391	0.5614861898678477	0.4648073515124489	pVbAc
réfracteur	réfracter	réfraction	0.29062244439394763	0.6546663203073022	0.29088285438059386	pVbAc
réfractrice	réfracter	réfraction	0.11118762708819667	0.6546663203073022	0.07644530926722283	pVbAc
réfrigérateur	réfrigérer	réfrigération	0.6933347546210251	0.6685360178504534	0.5907992441672887	pAgVb
refroidisseur	refroidir	refroidissement	0.5403616412983422	0.7656377674445681	0.6459774107689009	pVbAc
régaleuse	régaler	régalade	0.11309840837684658	0.2897931092262476	0.1714920246691308	pVbAc
régaleuse	régaler	régalement	0.11309840837684658	0.25910435217578137	0.12799540790016692	pVbAc
regardeur	regarder	regard	0.17971678544259473	0.2981622011224066	0.36186932374535924	pAgAc
régénérateur	régénérer	régénérescence	0.5232904561881526	0.4838271592691339	0.44585174745563655	pAgVb
régénérateur	régénérer	régénération	0.5232904561881526	0.6183944833403997	0.5120584703091433	pVbAc
régisseur	régir	régie	0.08736056337537837	0.23881388863484102	0.42193635951126407	pAgAc
régisseur	régir	direction	0.08736056337537837	0.05228994928173977	0.31359805145950426	pAgAc
régisseuse	régir	direction	0.047295844181852835	0.05228994928173977	0.1742457389900557	pAgAc
régisseuse	régir	régie	0.047295844181852835	0.23881388863484102	0.3273962876447969	pAgAc
régleur	régler	réglure	0.20282656753815012	0.034466279009940363	0.2287518021088496	pAgAc
régleur	régler	règlement	0.20282656753815012	0.36470118385662487	0.08869748623143354	pVbAc
régleur	régler	réglage	0.20282656753815012	0.3959074045424495	0.5151629228288561	pAgAc
régularisateur	régulariser	régularisation	0.03635765363728148	0.5665727727554751	0.007391562441798585	pVbAc
régulateur	réguler	régulation	0.6726716367335199	0.6866909573629971	0.7535871294776604	pAgAc
régulatrice	réguler	régulation	0.5238236770686917	0.6866909573629971	0.49462351981319097	pVbAc
réinventeur	réinventer	réinvention	0.27159807237266004	0.4584576357543997	0.13666160672363661	pVbAc
relanceur	relancer	relance	0.015087452982562963	0.586828429547155	0.1293312372873338	pVbAc
relanceur	relancer	relancement	0.015087452982562963	0.237256634031545	0.07111273812675759	pVbAc
relateur	relier	relation	0.07498713357668314	0.017905266621340402	0.07138964660421421	pAgVb
relateur	relater	relation	0.18808137115280854	0.07042295770826212	0.07138964660421421	pAgVb
relayeur	relayer	relais	0.008020786738093963	0.012330759804997241	0.4648096002652795	pAgAc
releveur	relever	relevage	0.14921864449001226	0.1388671042558402	0.056942047888955676	pAgVb
releveur	relever	relevé	0.14921864449001226	0.13537292407054546	0.05152066351486169	pAgVb
releveur	relever	relèvement	0.14921864449001226	0.35240966157067166	0.11585698347906954	pVbAc
releveur	relever	relève	0.14921864449001226	0.16896916380530502	0.5643450748579465	pAgAc
relieur	relier	reliure	0.06190442252874157	0.03432701741724527	0.6051609684759739	pAgAc
remorqueur	remorquer	remorque	0.6635425466191657	0.5235145831662212	0.5462666432682213	pAgVb
remorqueur	remorquer	remorquage	0.6635425466191657	0.7047785632146661	0.706167380919302	pAgAc
rempailleur	rempailler	rempaillage	0.6236495372880894	0.6820278464738386	0.626770809066225	pVbAc
remplisseur	remplir	remplissage	0.14847988653954688	0.4904735666778627	0.2662183808595956	pVbAc
remplisseur	remplir	remplissement	0.14847988653954688	0.08525647776684459	0.06007931725493345	pAgVb
remueur	remuer	remuement	0.2636516629953625	0.0225366020434945	0.23872478037840633	pAgVb
remueur	remuer	remuage	0.2636516629953625	0.3704602816869836	0.24931520247741187	pVbAc
rémunérateur	rémunérer	rémunération	0.4854698470682816	0.5991878001513639	0.4265730710493563	pVbAc
renforçateur	renforcer	renforcement	0.20303190754877282	0.683031694982877	0.458819877599275	pVbAc
renifleur	renifler	reniflement	0.3358454239493896	0.34342631191396733	0.2895130744264329	pVbAc
rénovateur	rénover	rénovation	0.0052624305399065745	0.6283453367188058	0.11330213600449238	pVbAc
rénovatrice	rénover	rénovation	0.06461045191499884	0.6283453367188058	0.16786628911313667	pVbAc
renvoyeur	renvoyer	renvoi	0.15241698365545975	0.5014024905788633	0.07149759564525346	pVbAc
réorganisateur	réorganiser	réorganisation	0.25075218612970546	0.5498401756562435	0.2538055735474398	pVbAc
réparateur	réparer	réparation	0.3361816797720212	0.6720014575283761	0.32990743255415306	pVbAc
répartiteur	répartir	répartition	0.19617714134874453	0.35397877613712103	0.189595922889855	pVbAc
repasseur	repasser	repasse	0.14718897835404782	0.5688839069527969	0.04819508473546437	pVbAc
repasseur	repasser	repassage	0.14718897835404782	0.26508388329930416	0.27165805975085333	pAgAc
repasseuse	repasser	repasse	0.0392383015769113	0.5688839069527969	0.16004334042034346	pVbAc
repasseuse	repasser	repassage	0.0392383015769113	0.26508388329930416	0.39199846584455494	pAgAc
répéteur	répéter	répétition	0.009966775690716655	0.5743083748094922	0.10320255230715425	pVbAc
répétiteur	répéter	répétition	0.04384980860361623	0.5743083748094922	0.22111332751065915	pVbAc
repiqueuse	repiquer	repiquage	0.09949733248570235	0.6087511796983553	0.13926917500830044	pVbAc
repiqueuse	repiquer	repique	0.09949733248570235	0.19274183319445423	0.18316896537496927	pVbAc
répondeur	répondre	réponse	0.17971764034780557	0.501269760000881	0.3329826330972359	pVbAc
reporteur	reporter	reportage	0.4358906938341481	0.34338386625291817	0.42938933519813804	pAgVb
reporteur	reporter	report	0.4358906938341481	0.3030924582862981	0.08968531483907484	pAgVb
repousseur	repousser	repoussement	0.11067203803869145	0.100559242466294	0.038459609042044055	pAgVb
repousseur	repousser	repousse	0.11067203803869145	0.6530259068260733	0.07904627701136832	pVbAc
repousseur	repousser	repoussage	0.11067203803869145	0.02323638172504862	0.13327692923384318	pAgAc
repreneur	reprendre	reprise	0.089977756514956	0.07160243112836673	0.19338273701655806	pAgAc
repreneur	reprendre	répréhension	0.089977756514956	0.021462125131904417	0.0050805533108733356	pAgVb
repreneuse	reprendre	reprise	0.01846779145531059	0.07160243112836673	0.07992501485593136	pAgAc
repreneuse	reprendre	répréhension	0.01846779145531059	0.021462125131904417	0.17311910372385994	pAgAc
répresseur	réprimer	répression	0.09526314322420269	0.6012931552518523	0.1283185380950605	pVbAc
réprobateur	réprouver	réprobation	0.2802233388331274	0.3883739986387715	0.35796096013773093	pVbAc
reproducteur	reproduire	reproduction	0.214457638311727	0.46531928277828616	0.5486829788052382	pAgAc
résonateur	résonner	résonnement	0.3763165173033795	0.2454992444314866	0.22026988631622402	pAgVb
résonateur	résonner	résonance	0.3763165173033795	0.3006449742315378	0.5666634817334845	pAgAc
résonnateur	résonner	résonance	0.05952806220843956	0.3006449742315378	0.17887216945879522	pVbAc
résonnateur	résonner	résonnement	0.05952806220843956	0.2454992444314866	0.1347226369162619	pVbAc
respirateur	respirer	respiration	0.4683073836944355	0.5348221515887114	0.5052478921004675	pVbAc
resquilleur	resquiller	resquille	0.23530653852470307	0.3262530444241798	0.29270205144534145	pVbAc
restaurateur	restaurer	restauration	0.3227549956188365	0.5085586142466825	0.22970958438917083	pVbAc
restituteur	restituer	restitution	0.08909068766786042	0.5301473539883735	0.10330221149315139	pVbAc
retardateur	retarder	retard	0.25195422720317917	0.4280800561154032	0.22964335835905822	pVbAc
retardateur	retarder	retardement	0.25195422720317917	0.3329359789627261	0.5804005710234222	pAgAc
retardateur	retarder	retardation	0.25195422720317917	0.019978456784481468	0.04164860114732871	pAgVb
rétenteur	retenir	retenue	0.1463604645653964	0.06194538023714095	0.3733393540500294	pAgAc
rétenteur	retenir	rétention	0.1463604645653964	0.17494466944971013	0.38933430267857283	pAgAc
retordeur	retordre	retordage	0.0911299765308099	0.07383844007251508	0.5611754995443093	pAgAc
retoucheur	retoucher	retouche	0.34289471634888086	0.6302989436387757	0.3469844162316612	pVbAc
retourneur	retourner	retournement	0.028607069810880965	0.1241946601422483	0.14573563040884865	pAgAc
retourneur	retourner	retournage	0.028607069810880965	0.056516266111414415	0.14006536880011974	pAgAc
retourneur	retourner	retourne	0.028607069810880965	0.4044484212021862	0.2275949434296744	pVbAc
rétracteur	rétracter	rétraction	0.225095943509179	0.22114996256237748	0.501936995634446	pAgAc
rétracteur	rétracter	rétractation	0.225095943509179	0.38713947679879207	0.13572268585750782	pVbAc
retransmetteur	retransmettre	retransmission	0.233827481852534	0.701620840424915	0.20223246234797126	pVbAc
réunificateur	réunifier	réunification	0.27771457699235413	0.6021380168061807	0.03597399244594267	pVbAc
révélateur	révéler	révélation	0.5360949870304349	0.2684927290484025	0.29443279659415134	pAgVb
revendeur	revendre	revente	0.37892302630992325	0.5278048665499059	0.4929735541556345	pVbAc
revendicateur	revendiquer	revendication	0.33527899535084615	0.354447545410428	0.3044166999948019	pVbAc
revendicatrice	revendiquer	revendication	0.24343735472350952	0.354447545410428	0.42269857690282014	pAgAc
rêveur	rêver	rêverie	0.6069838564778492	0.3682209228824864	0.6460622047709227	pAgAc
rêveur	rêver	rêve	0.6069838564778492	0.6479475389193914	0.6955244095577442	pAgAc
réviseur	réviser	révision	0.16072118362217191	0.5891719605534667	0.2586089384406717	pVbAc
réviseuse	réviser	révision	0.006276131575307879	0.5891719605534667	0.09653289470459532	pVbAc
rhabilleur	rhabiller	rhabillage	0.0009074176482927396	0.20730276848922893	0.011909523224602949	pVbAc
ricaneur	ricaner	ricanement	0.4891939244406242	0.4861821560622811	0.47188390047476014	pAgVb
rieur	rire	risette	0.592684387694917	0.27842908154876267	0.3381829094041546	pAgVb
rieur	rire	rire	0.592684387694917	1.0	0.592684387694917	pVbAc
rieuse	rire	rire	0.254762478629443	1.0	0.254762478629443	pVbAc
rieuse	rire	risette	0.254762478629443	0.27842908154876267	0.22990104673778797	pVbAc
ripailleur	ripailler	ripaille	0.19533216772586665	0.511284350570777	0.27411320711529263	pVbAc
ripeur	riper	ripage	0.2379434129977374	0.28969695418496616	0.2670628940304616	pVbAc
riveteuse	riveter	rivetage	0.22577707726487736	0.7146771549284076	0.1052485112468221	pVbAc
riveur	river	rivetage	0.22932724118642533	0.03741130114969539	0.18322435045339192	pAgVb
riveur	river	rivure	0.22932724118642533	0.19932237215565518	0.10586937167870833	pAgVb
rôdeur	rôder	rôde	0.6051617893778363	0.5828868941637315	0.6232174461985033	pAgAc
rogneuse	rogner	rognage	0.11269702795704511	0.3381506496987481	0.3534480684615595	pAgAc
rogneuse	rogner	rogne	0.11269702795704511	0.06677983124886014	0.19802234182200099	pAgAc
ronfleur	ronfler	ronflement	0.4078676275312455	0.29423619697326064	0.549972450616585	pAgAc
rôtisseur	rôtir	rôtissage	0.4703822660400304	0.5703558642614067	0.3551619087352316	pVbAc
rouleur	rouler	roulé	0.22668666835648024	0.33366788678642295	0.21227413812833135	pVbAc
rouleur	rouler	roulure	0.22668666835648024	0.13938983224007823	0.019011943589849676	pAgVb
rouleur	rouler	roulage	0.22668666835648024	0.5196305500748073	0.34553392613820677	pVbAc
rouleur	rouler	roulement	0.22668666835648024	0.5524608701479263	0.23412390422024132	pVbAc
rouleur	rouler	roulis	0.22668666835648024	0.3188457270712705	0.2275066155248472	pVbAc
rouleuse	rouler	roulure	0.1567299529482658	0.13938983224007823	0.28387076123645044	pAgAc
rouleuse	rouler	roulis	0.1567299529482658	0.3188457270712705	0.2630729228150177	pVbAc
rouleuse	rouler	roulage	0.1567299529482658	0.5196305500748073	0.2554054178105765	pVbAc
rouleuse	rouler	roulement	0.1567299529482658	0.5524608701479263	0.2786929517158103	pVbAc
